,0,1,2,3,4,5,6,7,8,9,10,11
10,WornOutAndNumbH...,05/05/2019,16 year rollercoaster ride with my 55+ yr old wife with ED,"First time posting here after reading some very helpful posts from guys in similar situations.Can you believe a grandmother of 9 is still struggling with ED? That's my wife.
We've been happily married for almost 35+ years and at age 40 she bought into the lie of EDs.That's when she started dieting and exercising a lot. It was a slow process until one day I realized it was getting extreme. I confronted her about it and she got real defensive. I gave her some literature about ED and she angrily gave it right back to me. Her exercising increased. She withdrew from social and family events because there was food. Thankfully our daughters never went down that path. At one point her wrists and ankles started to swell. She was knocking on death's door. I should have taken her to the hospital right then. She put some weight on for a while but not for long. When I told my wife that other people were asking me if she's okay, that hit her between the eyes, and she started to put on a little weight again. (Probably to hide the obvious from others.) She rode that fine line for many years. Sometimes a little above or below. She became more controlling about simple stuff.She's got hundreds of cookbooks, bakes cookies and bars for me to share at work, and won't ever eat a single one herself. When our whole family goes out to dinner together, she does not eat much. We have never had dinner or lunch at our kid's houses because they know she won't eat what they make. She hasn't seen a doctor in over 8 yrs when she had a bike accident that almost killed her with head injuries. While she was semi-conscious in the hospital, she told me she hated my guts. She doesn't remember anything about her hospital stay.Our grown kids are losing patience with me that I can't get her to seek help. She refuses since her family used to ridicule people who got counseling. A few years ago our pastor asked my wife if she needed help with ED. She has hated him for it ever since.I confronted her 4 weeks ago about losing weight again and pleaded with her to get help or at least get a check up which she hasn't had since her accident. SHE WILL NOT GO! We argued until she didn't have a leg to stand on. I kept the conversation focused on her health. She kept trying to drag in my shortcomings from the past. Finally I wrote her a couple letters since I can get my points across better that way. Since the letters, she has gained XX pounds. And it shows. She has stopped exercising cold turkey! She's reading books instead. Novels.She hasn't talked to me in the last 4 weeks. She is hopping mad at me. If looks could kill.
So today I broke the ice and told her to get it off her chest. She blew up at me and pointed out all my faults to control the conversation, and told me she recovered by herself without help, and said she hated me. Ouch!The gained weight and no exercise for a month is the biggest change she has ever made. She told our daughter she doesn't ever want to go back to that low weight. Now I finally realize why she hates me so much. I'm the biggest threat to the secret lie of ED that hides inside her!! Just like our pastor a few years ago.I want my wife back...and without the lie of ED sitting on her shoulder everyday. It's like a little demon took control of her 16 years ago and she doesn't see it.
I have talked to a great ED counselor a couple times in the last few years but she said my wife needs to make that decision. Well my wife won't listen to me. Is it up to our kids to tell her? Don't know how to proceed from here.",_admin_moderator,"Wed,05/08/2019-12:52pm",Hello! Welcome to NEDA forums,"Hello! Welcome to NEDA forums! We would like to inform you that we slightly edited your post to remove language about eating disorder behaviors, which is not allowed on the forums. You can read more about our community guidelines here. Thanks for your understanding and please continue posting! ",,,,
11,idontknowanymore,08/14/2019,I feel so angry and hopeless ,"I feel bad for saying this, but as someone whose girlfriend has an ED I'm angry. I'm almost 19, she's 22 and we have been dating for about 9 months and met 1 year ago. At first I was very patience and calm about it, but a few months ago at the start of the summer things changed. The situation has reached a point where I'm starting to feel so hopeless and angry. We are long distance and see each other very rarely (have only met twice in real life), so I can't really be there physically to do anything to help her. I've noticed that she's most likely getting worse. At first i thought she was getting better since she threw up less often, but I've realized that her ED may just have changed its form. She barely eats and still thinks she's eating too much, today she told me she had fruit for dinner. Then she exercises for at least X hours during the day (despite barely eating). She talks all the time about how she ""needs"" to lose weight and is too fat. As if this wasn't enough, she has a family that definitely makes everything 100% worse by calling her fat and telling her she needs to lose weight. Her mom has an ED as well I'm pretty sure, and my girlfriend (who wasn't and isn't even fat) was put on diets when she was as young as 6 years old. This is what makes me so angry, it feels like no help in the world will help her as long as she lives with them. But she can't move out, partly because she's not ready to live alone (bc of her eating disorder) and because she can't afford it yet. I'm witnessing how she is slowly getting worse. She's dizzy a lot (almost every time we talk on Skype) and sadly she faints several times a week. I keep pushing her to get more help, which she several times has stated that she knows she needs. Sometimes she has told me that she was gonna be put in the ""hospital"" (idk what it's called, english isn't my first language) or PROMISED me to get more help, but then the next day she acts like our conversation never happened. One day she says that she knows she needs more help and is willing to work more, then the next day she to says she's fine. I have gone from being patient and hopeful, to angry and hopeless. It feels like there's nothing at all that I can do anymore, like it is out of my control. I'm so worried about her, I want her to get better. It's affecting our relationship as well, I have to admit. She needs MORE help but won't get it. And then there's her parents that are destroying her. I feel like nothing I do will ever be enough and things never will get better. I don't know what I should do.",_admin_moderator,"Wed,08/14/2019-7:26pm",Welcome! ,"Hi! Thank you for posting. We slightly edited your post as some details and numbers might be triggering for other members of the forum. Please take a look at our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines. You mentioned some concerning symptoms that your girlfriend has been experiencing. So we are providing you with this list to look out for. The following are just some of the signs of a serious problem that demands immediate medical attention:• accidentally or deliberately caused themselves a physical injury• become suicidal• confused thinking and is not making any sense• delusions (false beliefs) or hallucinations (experiencing things that aren’t there)• disoriented; doesn’t know what day it is, where they are or who they are• vomiting several times a day or has uncontrollable vomiting or diarrhea• experiencing dizziness or fainting spells• too weak to walk or collapses• painful muscle spasms• complaining of chest pain or having trouble breathing• blood in their bowel movements, urine or vomit• a body mass index (BMI) of less than 16• an irregular heartbeat, and fast heartbeat, or very low heart beat (less than 50 beats per minute)• cold or clammy skin indicating a low body temperature or has a body temperature of less than 35 degrees Celsius/95 degrees FahrenheitOr any other serious medical concernsIf she happens to experience any of the above, we highly recommend that she seek medical attention as soon as possible. Another option is 911. Seek medical help soon on an outpatient basis if you:• have significant heartburn and/or a burning sensation after eating• have other gastrointestinal concerns• have high blood pressure• struggle with significant joint or muscle pain• have difficulty sleeping (falling and/or remaining asleep)• struggle with fatigue, sudden weight gain, and/or hair loss• have frequent urination or unquenchable thirst• have gained and lost significant weight repeatedly• have gained significant weight in a short period of time• struggle with chronic diarrhea or constipationIf you’re looking for resources, please feel free to contact the Helpline at (800) 931-2237. The Helpline is open Mondays-Thursdays 9AM-9PM EST and Fridays 9AM-5PM EST. During these hours you can chat with us also by clicking the chat now option at the top right hand corner! Please continue posting! ",,,,
12,dittoditto,08/02/2019,Things are getting worse,"He is barely eating.He has long periods of confusion.  It's hard to talk to him any more because often he doesn't understand and he asks the same questions over and over again. For instance, we were at a store.  I said ""Mary won't be here to work with us today.""  He said ""who is Mary?""  I said she is the woman we always work with, you know that.""  He said, ""how do you know she won't be here?""  I said, ""today is Wednesday and it is her day off"".  And He said, ""how do you know"". And I said ""she told us."" and he said ""who is she?""   It must have been 15 minutes later that he said: ""Mary won't be here today, it is her day off"" like we hadn't just discussed this, and I just looked at him in shock.I grow terrified by the progression of this because the confusion happens more and more often.  His doctor is sending him to a neurologist.  A neurologist will not deal with his eating disorder.So, I wonder: I don't think people stay in marriages where one person has an eating disorder.  What are the percentages of divorce in these situations?How long can people restrict eating before they become very physically ill, especially if they are Type II diabetic?Is mental confusion a sign that the ED is very advanced?  Do people live much longer after mental confusion sets in?Hi sister has dementia, so I'm not sure what the root cause of this is.  I am very tired of dealing with this. I am tired of his nastiness and lack of mental acuity. There really is no good answer.",_admin_moderator,"Tue,08/06/2019-1:34pm",Medical Signs and Symptoms ,"Hi, dittoditto. We're sorry to hear that he is experiencing these symptoms. It's concerning to hear so we wanted to post up some signs and symptoms to look out for. The following are just some of the signs of a serious problem that demands immediate medical attention:• accidentally or deliberately caused themselves a physical injury• become suicidal• confused thinking and is not making any sense• delusions (false beliefs) or hallucinations (experiencing things that aren’t there)• disoriented; doesn’t know what day it is, where they are or who they are• vomiting several times a day or has uncontrollable vomiting or diarrhea• experiencing dizziness or fainting spells• too weak to walk or collapses• painful muscle spasms• complaining of chest pain or having trouble breathing• blood in their bowel movements, urine or vomit• a body mass index (BMI) of less than 16• an irregular heart beat, and fast heartbeat, or very low heart beat (less than 50 beats per minute)• cold or clammy skin indicating a low body temperature or has a body temperature ofless than 35 degrees Celsius/95 degrees FahrenheitIf he experiences anything in the above list, we highly recommend seeking medical attention as soon as possible. Seek medical help soon on an outpatient basis if he:• has significant heartburn and/or a burning sensation after eating• has other gastrointestinal concerns• has high blood pressure• struggles with significant joint or muscle pain• has difficulty sleeping (falling and/or remaining asleep)• struggles with fatigue, sudden weight gain, and/or hair loss• has frequent urination or unquenchable thirst• has gained and lost significant weight repeatedly• has gained significant weight in a short period of time• struggles with chronic diarrhea or constipationWe wish you both the best. ",,,,
13,quiet1s,07/16/2019,i think my boyfriend is anorexic.,"hey. my boyfriend is 14- as am i- and im really worried about him. he’s nearly 5’7” and only X pounds. he comes from a lanky-sorta family but i don’t think he’s healthy. he worries about his weight and what he eats almost always, and he’s paranoid about reaching over X pounds. i’m confused how nobody has mentioned anything (especially his doctors and therapist) but i digress. i may ask him to talk to his therapist about it, or perhaps even to ask his parents for a nutritionist. i’m just not sure how i can help him. anything you all would suggest? im at a loss of what to do at this point.",_admin_moderator,"Tue,07/16/2019-4:48pm",Welcome! ,"Hi, quiet1s! Thank you for posting. We're sorry to hear about your concerns in regards to your boyfriend. We edited some portions of your post as numbers could be triggering for other members of the forum! Please take a look at our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines. Thank you for understanding and please continue posting! ",,,,
14,dittoditto,06/08/2019,The ED Group,"It was an interesting meeting.  I had thought it would be more like an Al-anon group but it was more a few women coming together every so often to share their stories.  All of them were mothers of children with ED and all the children were now grown and in recovery.  The mothers told stories about how their kids were doing, and we all made encouraging noises, but their wasn't really any sharing of solutions, or even advice for self-help and setting boundaries.It was interesting that even years later the mothers were so traumatized by the whole experience that they continued to worry that a relapse might be caused by common life experiences and they analyzed everything their offspring ate.  It's amazing how whole lives revolve around food with this illness.I don't believe I will go to it again as I was looking more for a program where people share solutions on how to live with this and emotional support.  I would have liked an ED-anon :-)",_admin_moderator,"Tue,07/16/2019-2:00pm",Resources ,"Hi, Anonymous452! Thank you for posting. We just wanted to let you know that we edited parts of your post as they mentioned specific numbers that might be triggering for other members of the forum. Please take a look at our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines. Thank you for understanding and please continue to post! ",,,,
15,ImConfused12,11/12/2018,Broken up with. So many questions ,"Hi all, I was broken up with with my by my ex who is anorexic and I'm having trouble coping and I was hoping to get some answers to help me understand better.My gf had been struggling with anorexia since her teens, she also was a victim of sexual assault. she always told me even before we dated that she pushes people away and that I wouldn't want her as a girlfriend. Eventually we ended up dating and her anorexia seemed to be relatively under control. Our relationship for the most part was great she would tell me I was the best boyfriend she ever had and that she was so in love with me and everything seemed fine. Well about 2.5 weeks ago she started randomly talking about things in our relationship we needed to fix or we would need to end it, this kind of caught me by surprise since she never mentioned these issues before. So we both had a conversation and spoke about things that were bothering each other and agreed to work on them.  After that things seemed to be great we seemed more in love than ever.So she randomly texts me one night while was out drinking and randomly ends it. I was shocked and devastated.  First she cited that she couldnt get over the things bothering her in our relationship,  then started talking about how this time of year (when her sexual assault happened) that she becomes withdrawn and pushes people away and that right now shes numb and wants to be alone and that she feels she's slipping back into her anorexia and doesn't want to drag me down. Then proceeds to tell me how I can do so much better than her and shes doing me a favor. And we've been broken up since ive been a mess and she just doesnt seem to care even when i reach out to her. I love this girl ive had a hard time dealing with it. I begged her to let me help her and how much i love her but she just keeps saying she needs to be alone and how depressed she is. Im having trouble accepting the end but more importantly im concerned about her health, i love this girl and couldnt live with myself if something happens to her regardless if we're together or not and know nothing about this disease or what to do. I guess what i wanted to ask is..1. Is it normal for people with this disease push people away when they get too close? 2. Is there anything i could of done to prevent this? Did i not make her feel wanted enough?3. What should i do moving forward? I want to help her and be there for her but she says she needs to figure it out on her own. Its so hard to sit back and do nothing, but i want to respect her wishes at the same time, this time last month we were talking about being together forever and one month later its over and she seems like a completely different person. Sorry about the long post. Im just not sure what to do any more.",_admin_moderator,"Fri,11/16/2018-1:03pm",Resources ,"Thank you so much for sharing. We're very sorry to hear about your ex girlfriend's struggles with anorexia and that she is a victim of sexual assault. We understand how difficult this must be for her to struggle with and for you as well. We do want to provide you with some resources if you would like to pass them onto her: Rape, Abuse, and Incest National Network (RAINN): www.rainn.org or (800) 656 - 4673. ",_admin_moderator,"Sun,06/23/2019-8:01pm",Hi savedbygrace,"Thank you for your concern, and we do want to keep the forums clear of material that may be triggering to others, such as explicit details of a trauma. If you find a post to be triggering to you, you can always report a post to a moderator by emailing [email protected]. As for the forums, we want users to be able to mention an issue they may be dealing with (""a trauma, ""eating disoder thoughts"", ""withdrawal from laxatives"") so that other members are able to lend support."
16,Anonymous452,07/14/2019,Gf broke up with me and gave me an ultimatum ,Hey guys this is my first time doing this sort of thing but lately I’ve been confused on whether what I’m doing is right or somewhat wrong. I’ve been with my girlfriend for about 3 years and have known about her ED from the beginning. We broke up about a year ago but found our way back to each other. Except this time I had lost some weight of weight and not ate as much as I used to before. She’s mentioned it a few times that I needed to eat more than usual and has gotten angry about it. About three weeks ago she was institutionalized at the hospital and recently was let out. She came over to my house and we got intimate afterwards the topic of food came up and she suddenly got really upset. I took her home and unwilling to talk to me she later texted me saying she needed a break from us. We ended up talking about it the next day and proceeded to tell me that she is letting me go because i trigger her because of my weight loss and eating habits. She tells me that she wants nothing to do with me and will not get back together with me unless I gain weight and look how I used to before. I’m motivated to gain weight and all but I have this feeling that maybe I shouldn’t go back to her and that doing this is irrational. I love her and I want to be with her but I can’t help to think this is a weird ultimatum and that her ED has gotten much worse than before and that I’m possibly making it worse. What do you guys think? Opinions?,_admin_moderator,"Sun,07/14/2019-7:42pm",Welcome!,"Hello, and welcome to the NEDA forums. We had to slightly edit your post to remove specific numbers of weight and words that may be triggering to other users. You can check out the community guidelines here. Thanks for joining the community!",,,,
17,Somewhatok,05/30/2019,I feel like I'm losing my mind,"I've never been here. I didnt even know this website existed. I will first apologize if I seem uneducated on any of this as I pretty much am. I've been scouring the web trying to learn and understand as much as I can as fast as I can. 2 days ago I found out that my girlfriend has been hiding her anorexia from me for 8 months. The conversation wasnt an easy one. We were up all night and into the next day. She has been feeling really crappy the past couple months and I've been doing what I can (google) to figure out what could be causing her to feel this way. I was convinced I'd figured it out when I found nondiabetic hypoglycemia. She wasnt so sure. I kept digging and I know her eating habits arent the best so when I found something that mentioned anorexia I thought hmm.. maybe she isn't eating enough and that's causing it. I NEVER thought she'd be showing me a few hours later her calorie counting app with the limit set to X which she was barely ever reaching. For days she would restrict and then binge on (a healthy amount of calories for and adult woman) and then repeat the cycle. We've had A LOT going on the past couple months. Her father (55) passed away suddenly from heart issues that happen to run in the family. We took him to the hospital and he died hours later. It was the most pain I've ever seen someone in. My girlfriend is only 21. Her mother, a real stand up lady, isn't in her life. She'd rather do drugs. She was now an orphan. She has a 2 year old daughter that we both take care of during the week and her daughters father takes her on the weekends. Lately her health has been absolute sh*t. Her heart rate will increase to like 120 to 135 for no reason. She will complain that her chest feels tight. She'll tell me she doesnt take normal deep breaths. She has headaches. Shes dizzy. Shes irratable all the time. She cant get out of bed in the mornings. All of these things worried me because of what we just went through with her dad and the history in her family of heart issues. I urged her to get things checked but she always refused. Now it all makes sense. I'm scared. I cried. Sobbed to her when I found out. I know that's not a good reaction. I know I should have been stronger but I'm so scared. I'm frustrated that shes just been living with these issues and knowing full well why. In a way I have some anger that she let me wonder what was happening. That she knew but continued to knowingly push her body to this point. I told her if she continues she will die. I dont know if that's too drastic to say but it's literally the truth. This disease takes so many. Although I'm hurt and angry inside I cant show that to her. I know it's not really her doing this to herself. I know it's not her fault. Yesterday I made an appointment with a cardiologist. I called probably 10 places till I found one that could get her in, in 2 days. I screamed into my pillow halfway through because I was so stressed. I feel guilty for even thinking about myself because I'm not the one who needs any attention. She won't see a therapist or anyone who will help her with her anorexia. Which, from what I understand, is really important if she ever wants to recover. You cant treat the disorder if you dont address what is causing it.. I feel like if she starts eating healthier she will just become more unhappy as she isn't controlling that aspect and continues to see herself in a negative light. When she talks about it with me she often gets frustrated saying ""you dont get it never mind"" I feel like she thinks this is something that only she will ever understand and that its ""her thing"" or like shes special in that way. It bothers me because I'm sure her reasoning and underlying causes may differ from others but at the root of it all she has an ED and other people do as well and it's not special. She told me yesterday that if she goes to the cardiologist and everything is fine she will probably just keep doing what shes doing. This set me off. How can she know what she knows, read what she reads, see ALL THE FACTS and still want to do it. I see things as black and white. You do this and die. Maybe tomorrow, maybe next week, maybe next year, maybe 10. Is your whole life really worth that?? I know it's not this simple but her life isn't just her own she has a daughter. I dont know how to talk to her because I know I dont do it right anymore. I'm already horrible with communicating. I struggle with anxiety, depression and adhd and this makes things difficult for me. ""I can make all the appointments in the world, I can struggle over every word I say, but none of it means anything if you arent willing to help yourself as well. I cant sit here and watch you kill yourself over this."" I told her this. I shouldn't have. I made it seem like an ultimatum but I know I cant do that. She asked if I was saying I'd leave her if she didnt stop. I said I couldnt because I know if I made that ultimatum she couldnt hold true and I'd have to. I said that her ED meant more to her than I did. She said no. This whole conversation shouldn't have happened. I feel like I messed it all up. Shes so defense about everything if I say anything in the wrong tone the whole energy shifts and we will be arguing about something soon. It's not even about her ED just anything. I walk on eggshells. Then once I've apologized, because I want to make peace, because I want to be normal again, she will come back later and say shes sorry. It's a never ending cycle. I know it isn't her. Lately shes been trying to justify herself and prove to me shes not in any physical trouble. She uses her bingeing to say that her body must be fine she gets nutrients. (Idk if that is true but I know her eating patterns arent okay and I know her heart issues and other signs arent normal) She tries to tell me its anxiety and stress. It's the cigarettes making her breathe weird. Its dehydration messing with her heart. Shes on her phone nonstop searching things trying to prove shes really fine. It sucks because I dont know enough about the human body or EDs to properly respond.Lately she stays in bed long after I wake up and take care of her 2 year old (I love her toddler. I take care of and love her as my own but when she is doing less and less to help out and I'm carrying so many stresses it's taking a toll. I'm doing all the mom things, I'm on the ED research, I'm waiting on her as well as our 2 year old and I'm drained as hell. When the toddler goes to sleep I continue to do whatever my girlfriend needs and I go to bed wishing I did half of something for myself that day.)I want the girl I fell in love with. I dont want to wonder if I can joke around and have a good day today or if I should shut my mouth and see how to act. I constantly miss her even when shes here. I'm starving for her attention and love. I will do anything for her. I will help her and care for her and do whatever I have to but I want to win this. I want to get through. I'm trying to see the light at the tunnel but idk if there even is one. Im willing to give my life to her even if that means I spend it all with not much for myself but I really hope there's a happy ending. That would be really nice.",_admin_moderator,"Thu,05/30/2019-2:14pm","Dear Somewhatok, welcome to","Dear Somewhatok, welcome to the forums! We would like to let you know that we slightly edited your post to remove number of calories, which are not allowed on the forums. You can review our community guidelines here. Some of the symtpoms that you described your girfriend has been experiencing may be sings of a medical emergency. The following are just some of the signs of a serious problem that demands immediate medical attention:
We hope that your girlfriend gets the help that she needs. Please continue posting! ",,,,
18,Eli173,04/26/2019,Wife admitted to ED,"I just today found out my wife has Bulimia. She had started strict dieting and extreme exercise about 8 years ago and she started to really lose weight. She would cook meals for the family but then count calories and weigh out every little portion of food. This went on for years and then she had a couple of fainting spells and after that she seemed to get a little better. Clueless me just chalked her fainting spells up to her not eating right and exhaustion. Then she started to slide back into her old ways and it suddenly clicked for me. I started thinking back and I couldn’t believe I never realized that I completely ignored the signs. Fast forward to today, I finally had to talk to her about it for my own sanity as I deal with depression and anxiety as well and it was literally eating away at me. When I told her of my concerns she came right out and admitted it to me. She said that she was really wanting to tell me or hoping that I would figure it out. She also says that she is done living that way and is going to be completely open about it to me but she really doesn’t want to seek professional help. Now I am terrified that she will really try to hide it from me and continue to binge and purge and stay in that vicious cycle. I know it was an amazing step for her to admit it to me without any anger or denial.",_admin_moderator,"Mon,04/29/2019-2:09pm","Dear Eli173, welcome to the","Dear Eli173, welcome to the forums! We would like to let you know that we edited portions of your post to remove mentions of disordered eating behaviors, which are not allowed on the forums. You can review our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelinesYou also mentioned that your wife had fainting spells, whcih is a sign of a medical emergency. The following are just some of the signs of a serious problem that demands immediate medical attention:
We hope your wife receives the help that she needs. Please keep posting! ",,,,
19,snowflake13,02/26/2019,"Think my niece may have eating disorder +anxiety,help.","My niece is 11. I know she is dealing with anxiety for sure,but I also believe she may be dealing with an eating disorder. My niece has mentioned to my sister that she doesn't want to get fat. She is very thin,either a bottom of weight scale or below. The last few times she eaten and I've seen her,she disappears into the bathroom. She constantly says she feels dizzy,her tummy hurts,tummy hurts after eating. She gets moody sometimes,ive seen her breakdown and cry over not doing something properly,in her eyes. My sister knows she has anxiety but feels there is something medically wrong,but does not think there's any eating disorder. Pediatrician said so has a school avoidance/anxiety issue and to get her into group councilling.Up to Dec last year from beginning Sept,she had missed about 25 days of school.I don't know how to help. I've talked about the councilling and how thats good idea. I mentioned the eating disorder which she fluffed off. She thinks the doctors are nuts,she said there only seeing the anxiety and not looking for anything else medical wrong,which is what my sister feels.She said if her daughter feels rotten,shell keep her home,even if she ends up flunking,and everyone can kiss her butt.I get to the point I almost feel I'll be attacked verbally if I mentioned anything more. She has not still inquired about the group councilling. I just don't know more how to help.My sister will complain to me here and that,but if you don't support her thinking or opinions,she just doesn't want to here it. I'm afraid its just going to keep getting worse and worse and its a ticking time bomb.Anyone have any suggestions as to what more I can do,besides just be here to listen,cause she won't listen to me or my opinions.",_admin_moderator,"Thu,02/28/2019-5:29pm",Concerning Symptoms,"Hi snowflake13, We're sorry to hear about what's going on with your niece. You described some concerning symptoms that your niece is currently struggling with. Just because you mentioned that she is constantly experiencing dizziness and abdominal pain we wanted to provide information on the signs and symptoms of a medical emergency to keep an eye on: A person does not have to be underweight to have an eating disorder or to require emergency medical care for one. Seek medical help immediately if your significant other experiences: • accidentally or deliberately causes themselves a physical injury• becomes suicidal• experiences confused thinking and is not making any sense• experiences delusions (false beliefs) or hallucinations (experiencing things that aren’t there)• feels disoriented; doesn’t know what day it is, where they are or who they are• vomits several times a day or has uncontrollable vomiting or diarrhea• experiences dizziness or fainting spells• feels too weak to walk or collapses• experiences painful muscle spasms• complains of chest pain or having trouble breathing• observes blood in their bowel movements, urine or vomit• has a body mass index (BMI) of less than 16• has an irregular heartbeat or very low heart beat (less than 50 beats per minute)• has cold or clammy skin indicating a low body temperature or has a body temperature of less than 35 degrees Celsius/95 degrees Fahrenheit Or for any other serious medical concerns.We highly recommend that your significant other seeks medical attention as soon as possible. Another option is 911.",,,,
20,Greenfrog87,02/23/2019,Scared and Hurt,"Hi all. I'm new here but I need some help.
About 6 months ago I fell in love with the most wonderful person I think I will ever meet and he he had baggage but it didn't scare me.
A couple years ago, he developed AN in a suicide ward. He struggled for a while but eventually got weight restored and could function just fine but he never actually dealt with the mental side of things as he 'recovered' by trying to stay in a good mood during the day and binged at night.
About a month ago, he started to eat less but I thought it was nothing (I didn't even know he struggled with an ed at the time). Two weeks later, he had cut cals so much so quickly that when he had an anxiety attack at the same time as a low blood sugar episode, he over-treated it and was unable to move, had postural low blood pressure. He was diagnosed with refeeding syndrome and not allowed to leave until he was better. It was horrible to see. After the ng tube was removed, he was placed on a certain amount of calories which was extremely difficult for him for obvious reasons but he wasn't even underweight. Less than a week later, they finally released him from the mental health act so that he could go home since they didn't have any beds in the MH ward.
Coming out of hospital, to begin with, he was fairly okay. He was able to eat all his 'safe' foods and was on what would be an extreme diet for most but a huge improvement for him. This fairly quickly changed however as he restricted to a certain amount of his BMR as safe foods became unsafe over the following weeks. He had told me multiple times that he didn't want to improve because he couldn't so there was no point in trying. It was easier to give in.
I, of course, was terrified and developed near-constant anxiety as I was triggered by so many things. I began to develop AN and thought that googling stuff would help when I was anxious (spoiler alert, it made my anxiety far worse). This continued for a couple weeks (that felt like a year) until he finally opened up to me about how much it sucks to have an ed. He's tired all the time, easily agitated, hates his body and can't think straight. I was so glad to hear him talk to me, finally, about things. This whole time, he wouldn't be able to talk to me about any of it. He would just shut down and I would just have to shut my mouth or it would upset him more. Following him opening up to me, I realised how important it was for me to recover so I began to. My (initially forced) increased mood and aversion to talking about anything to do with it improved his mood to the point where he expressed how much he actually does want to recover but it's so difficult. He also deleted his calorie counting app, removed locks on his phone and said he'd increase. He says that he gets this extreme nausea and anxiety when he tries to eat anything he's not 100% with and how impossible it is to force himself through that.
Unfortunately/fortunately, his metabolism is not new to this kind of restricting. He's not overly weak, his heart isnt beating too fast or too slow, he's sleeping okay and hasn't had any of the more concerning symptoms such as fainting. He's definitely much skinnier but he said it's really frustrating because he can't lose weight as fast as he wants to while not being tachycardic or constantly exhausted and depressed/angry.
Will all that said, I genuinely believe he has the potential to decide that life is worth living properly (since he's starting uni soon and is looking forward to our life together) and begin recovery in some way. Due to this and his intense fear and anxiety with hospitals in general let alone an ed ward, I think putting him in patient should be a last resort.
With context, here's some questions.
1: When is enough enough? I know his body is eating it's self but I still think he can and had time to improve but I don't want him to die or have irreparable damage done (people struggle for years with this, right?) But I don't know when to make that final decision to have him admitted. Are there any big red flags I should watch for in his behaviour that would mean he's gone/about to go too far?
2:  He says that when he's using other unhealthy coping mechanisms, he has very little anxiety and a genuine appetite. I know it's not sustainable but I thought it to be a lesser evil considering it's not like he'd eat if he wasn't using. Is this normal or even helpful?
3: He explained to me how much guilt and shame he feels about effecting me so much. He's expressed when he's distressed that he wants to live alone because then I wouldn't be triggered by him and he would feel less guilty about putting more on me. The thought terrified me to begin with (and still does) but could that actually help anything? I fear he'll sink into a rut of depression and loneliness as he gives in and lets his ed progress back to what it was when it nearly killed him the first time but they do say distance makes the heart grow stronger.
4: what are some things I can do to help me? I'm already meditating more (which is helping with how reactive and emotional I get when triggered), I'm seeing a therapist more, I'm talking to friends more, reminding myself that he is genuinely generally happy, writing my feelings and thoughts down. I am doing all the right things but it's so exhausting. I just have this constant and ongoing fear and anxiety in my chest that I'm watching him die and not doing anything about it even though I'm doing everything I can.I have never thought I could be so perfect for someone let alone that someone could be so perfect for me and I'm terrified of losing him.",_admin_moderator,"Sun,02/24/2019-5:19pm",Post Edited,"Hi Greenfrog87, We are glad to hear that you are finding support here on the NEDA forums. A portion of your post was edited and deleted due to the mention of numbers and specific behaviors that may be triggering to other members of the forum. Our community guidelines are always available to review here: http://www.nationaleatingdisorders.org/community-guidelines . In the event you need further assistance, please do not hesitate to call the NEDA helpline at 1-800-931-2237 (Monday-Thursday 9:00am-9:00pm, Friday 9:00am-5:00pm EST).",_admin_moderator,"Sun,02/24/2019-5:24pm",Concerning Symptoms,"Hi Greenfrog87, We're sorry to hear about what's going on with you and your significant other. You described some concerning symptoms that your significant other is currently struggling with. We wanted to provide you with an additional list of signs and symptoms of a medical emergency to keep an eye on: A person does not have to be underweight to have an eating disorder or to require emergency medical care for one. Seek medical help immediately if your significant other experiences: • accidentally or deliberately causes themselves a physical injury• becomes suicidal• experiences confused thinking and is not making any sense• experiences delusions (false beliefs) or hallucinations (experiencing things that aren’t there)• feels disoriented; doesn’t know what day it is, where they are or who they are• vomits several times a day or has uncontrollable vomiting or diarrhea• experiences dizziness or fainting spells• feels too weak to walk or collapses• experiences painful muscle spasms• complains of chest pain or having trouble breathing• observes blood in their bowel movements, urine or vomit• has a body mass index (BMI) of less than 16• has an irregular heartbeat or very low heart beat (less than 50 beats per minute)• has cold or clammy skin indicating a low body temperature or has a body temperature of less than 35 degrees Celsius/95 degrees Fahrenheit Or for any other serious medical concerns.We highly recommend that your significant other seeks medical attention as soon as possible. Another option is 911."
